"id","cuisine"
17604,"korean"
17605,"korean"
17614,"korean"
17617,"korean"
17620,"korean"
17627,"korean"
17635,"korean"
17640,"korean"
17645,"korean"
17646,"korean"
17647,"korean"
17648,"korean"
17649,"korean"
17650,"korean"
17651,"korean"
17656,"korean"
17663,"korean"
17665,"korean"
17673,"korean"
17675,"korean"
17679,"korean"
17682,"korean"
17687,"korean"
17689,"korean"
17698,"korean"
17714,"korean"
17716,"korean"
17719,"korean"
17720,"korean"
17721,"korean"
17724,"korean"
17725,"korean"
17729,"korean"
17734,"brazilian"
17737,"korean"
17741,"brazilian"
17745,"korean"
17752,"korean"
17755,"korean"
17759,"korean"
17760,"korean"
17763,"korean"
17768,"korean"
17772,"korean"
17784,"korean"
17786,"korean"
17791,"korean"
17795,"korean"
17808,"korean"
17830,"brazilian"
17831,"korean"
17833,"korean"
17836,"korean"
17842,"korean"
17843,"korean"
17845,"korean"
17848,"korean"
17849,"korean"
17850,"korean"
17863,"korean"
17865,"korean"
17884,"korean"
17886,"korean"
17887,"korean"
17889,"korean"
17903,"korean"
17911,"korean"
17912,"korean"
17918,"korean"
17920,"korean"
17930,"korean"
17931,"korean"
17934,"korean"
17942,"korean"
17955,"korean"
17971,"korean"
17978,"korean"
17988,"korean"
17989,"korean"
17994,"korean"
18009,"korean"
18012,"korean"
18018,"korean"
18021,"korean"
18023,"korean"
18024,"korean"
18026,"korean"
18032,"korean"
18035,"korean"
18043,"korean"
18053,"korean"
18063,"korean"
18064,"korean"
18078,"korean"
18095,"korean"
18101,"korean"
18104,"korean"
18111,"korean"
18123,"korean"
18127,"korean"
18134,"korean"
18136,"korean"
18138,"korean"
18142,"korean"
18150,"korean"
18155,"korean"
18159,"korean"
18163,"korean"
18164,"korean"
18172,"brazilian"
18174,"korean"
18175,"korean"
18178,"korean"
18179,"korean"
18186,"korean"
18193,"korean"
18195,"korean"
18209,"korean"
18210,"korean"
18218,"brazilian"
18232,"korean"
18235,"korean"
18247,"korean"
18255,"korean"
18261,"korean"
18262,"korean"
18267,"korean"
18273,"korean"
18282,"korean"
18292,"korean"
18297,"korean"
18299,"korean"
18300,"korean"
18305,"korean"
18308,"korean"
18309,"korean"
18313,"korean"
18319,"korean"
18322,"brazilian"
18323,"korean"
18333,"korean"
18341,"korean"
18345,"korean"
18349,"korean"
18355,"korean"
18356,"korean"
18362,"brazilian"
18366,"korean"
18368,"korean"
18372,"korean"
18377,"korean"
18378,"korean"
18381,"korean"
18395,"korean"
18398,"korean"
18401,"korean"
18402,"korean"
18414,"korean"
18427,"korean"
18428,"korean"
18431,"korean"
18439,"korean"
18442,"korean"
18457,"korean"
18460,"korean"
18465,"korean"
18466,"korean"
18468,"korean"
18472,"korean"
18473,"korean"
18475,"korean"
18479,"korean"
18484,"korean"
18485,"korean"
18503,"korean"
18509,"korean"
18516,"korean"
18519,"korean"
18520,"korean"
18527,"korean"
18530,"korean"
18537,"korean"
18540,"korean"
18543,"korean"
18545,"korean"
18548,"korean"
18556,"korean"
18561,"korean"
18562,"korean"
18565,"korean"
18569,"korean"
18571,"korean"
18575,"korean"
18576,"korean"
18582,"korean"
18585,"korean"
18587,"korean"
18589,"korean"
18595,"korean"
18607,"korean"
18610,"korean"
18613,"korean"
18615,"korean"
18616,"korean"
18619,"korean"
18627,"korean"
18628,"korean"
18638,"korean"
18652,"korean"
18664,"korean"
18673,"korean"
18676,"korean"
18684,"korean"
18686,"korean"
18688,"korean"
18689,"korean"
18690,"korean"
18692,"korean"
18700,"korean"
18704,"korean"
18706,"korean"
18710,"korean"
18720,"korean"
18725,"korean"
18732,"korean"
18734,"korean"
18736,"korean"
18746,"korean"
18749,"korean"
18750,"korean"
18755,"korean"
18761,"korean"
18762,"brazilian"
18771,"korean"
18788,"korean"
18791,"korean"
18799,"korean"
18801,"korean"
18802,"korean"
18812,"korean"
18816,"korean"
18823,"korean"
18827,"brazilian"
18833,"korean"
18835,"korean"
18836,"korean"
18848,"korean"
18852,"korean"
18854,"korean"
18862,"korean"
18866,"korean"
18867,"korean"
18871,"korean"
18872,"korean"
18874,"korean"
18882,"korean"
18888,"korean"
18897,"korean"
18898,"korean"
18914,"korean"
18925,"korean"
18932,"korean"
18935,"korean"
18939,"korean"
18943,"korean"
18953,"korean"
18954,"korean"
18955,"korean"
18960,"korean"
18967,"korean"
18969,"korean"
18971,"korean"
18980,"korean"
18981,"korean"
18982,"korean"
18983,"korean"
18986,"korean"
18988,"korean"
18989,"brazilian"
18992,"korean"
18995,"korean"
18998,"korean"
19001,"korean"
19005,"korean"
19010,"korean"
19016,"brazilian"
19020,"brazilian"
19022,"korean"
19035,"korean"
19041,"korean"
19048,"korean"
19055,"korean"
19060,"korean"
19062,"korean"
19066,"korean"
19071,"korean"
19072,"korean"
19084,"korean"
19097,"korean"
19098,"korean"
19103,"korean"
19115,"korean"
19118,"korean"
19125,"korean"
19128,"korean"
19132,"korean"
19133,"korean"
19134,"korean"
19136,"korean"
19145,"korean"
19152,"korean"
19154,"korean"
19155,"korean"
19159,"korean"
19185,"korean"
19191,"korean"
19192,"korean"
19195,"korean"
19202,"korean"
19206,"korean"
19209,"korean"
19210,"korean"
19218,"korean"
19220,"korean"
19228,"korean"
19231,"korean"
19242,"korean"
19247,"brazilian"
19249,"korean"
19256,"korean"
19259,"korean"
19266,"korean"
19271,"korean"
19276,"korean"
19286,"korean"
19287,"korean"
19291,"korean"
19293,"korean"
19298,"korean"
19307,"korean"
19313,"korean"
19319,"korean"
19320,"korean"
19326,"korean"
19328,"korean"
19331,"korean"
19338,"korean"
19344,"korean"
19347,"brazilian"
19351,"korean"
19355,"korean"
19367,"korean"
19385,"korean"
19392,"korean"
19395,"korean"
19398,"korean"
19404,"korean"
19409,"brazilian"
19414,"korean"
19426,"korean"
19427,"korean"
19429,"korean"
19430,"korean"
19432,"korean"
19438,"korean"
19439,"korean"
19443,"korean"
19447,"korean"
19464,"korean"
19470,"korean"
19472,"korean"
19473,"korean"
19482,"korean"
19485,"korean"
19487,"korean"
19490,"korean"
19492,"korean"
19494,"korean"
19496,"korean"
19503,"korean"
19517,"korean"
19518,"korean"
19523,"korean"
19525,"korean"
19527,"korean"
19530,"korean"
19538,"korean"
19551,"korean"
19555,"korean"
19562,"korean"
19581,"korean"
19583,"korean"
19585,"korean"
19597,"korean"
19601,"korean"
19605,"korean"
19607,"korean"
19611,"korean"
19617,"korean"
19618,"korean"
19619,"korean"
19620,"korean"
19624,"korean"
19634,"korean"
19638,"korean"
19641,"korean"
19655,"korean"
19659,"korean"
19666,"korean"
19669,"korean"
19670,"korean"
19672,"korean"
19678,"korean"
19679,"korean"
19680,"korean"
19697,"korean"
19704,"korean"
19723,"korean"
19736,"korean"
19739,"korean"
19743,"korean"
19749,"korean"
19750,"korean"
19752,"korean"
19759,"korean"
19777,"korean"
19781,"korean"
19783,"korean"
19787,"korean"
19788,"korean"
19789,"korean"
19792,"korean"
19794,"korean"
19797,"korean"
19798,"korean"
19801,"korean"
19802,"korean"
19804,"korean"
19810,"korean"
19812,"korean"
19823,"korean"
19826,"korean"
19827,"korean"
19836,"korean"
19842,"korean"
19844,"korean"
19846,"korean"
19848,"brazilian"
19851,"korean"
19853,"korean"
19854,"korean"
19857,"korean"
19864,"korean"
19873,"brazilian"
19875,"korean"
19876,"korean"
19882,"korean"
19884,"korean"
19893,"korean"
19902,"korean"
19905,"korean"
19909,"korean"
19917,"korean"
19918,"korean"
19924,"korean"
19929,"korean"
19931,"korean"
19935,"korean"
19940,"korean"
19943,"korean"
19945,"korean"
19949,"korean"
19950,"korean"
19953,"korean"
19959,"korean"
19961,"korean"
19969,"korean"
19975,"korean"
19979,"korean"
19980,"korean"
19981,"korean"
19983,"korean"
19989,"korean"
19990,"korean"
19996,"korean"
19999,"korean"
20002,"korean"
20010,"korean"
20013,"korean"
20015,"brazilian"
20026,"korean"
20028,"korean"
20035,"korean"
20038,"korean"
20045,"korean"
20053,"korean"
20054,"korean"
20058,"korean"
20071,"korean"
20076,"korean"
20077,"korean"
20079,"korean"
20081,"korean"
20082,"korean"
20089,"korean"
20091,"korean"
20094,"korean"
20104,"korean"
20108,"korean"
20110,"korean"
20111,"korean"
20113,"korean"
20126,"korean"
20127,"korean"
20128,"korean"
20135,"korean"
20138,"korean"
20150,"korean"
20153,"korean"
20154,"korean"
20159,"korean"
20164,"korean"
20166,"korean"
20171,"korean"
20175,"korean"
20177,"korean"
20199,"korean"
20200,"korean"
20202,"korean"
20207,"korean"
20210,"korean"
20213,"korean"
20214,"brazilian"
20229,"korean"
20235,"korean"
20244,"korean"
20264,"korean"
20266,"korean"
20270,"korean"
20275,"korean"
20280,"korean"
20287,"korean"
20297,"korean"
20308,"korean"
20309,"korean"
20315,"korean"
20318,"korean"
20319,"korean"
20323,"korean"
20326,"korean"
20327,"korean"
20333,"korean"
20334,"korean"
20335,"korean"
20340,"korean"
20357,"korean"
20360,"korean"
20362,"korean"
20363,"korean"
20373,"korean"
20374,"korean"
20380,"korean"
20383,"korean"
20385,"korean"
20389,"korean"
20392,"korean"
20397,"korean"
20402,"korean"
20409,"korean"
20414,"korean"
20418,"brazilian"
20432,"korean"
20433,"korean"
20442,"korean"
20446,"korean"
20447,"korean"
20449,"korean"
20460,"korean"
20463,"korean"
20464,"korean"
20468,"korean"
20470,"korean"
20472,"korean"
20480,"korean"
20484,"korean"
20492,"korean"
20499,"korean"
20503,"korean"
20507,"brazilian"
20510,"korean"
20513,"korean"
20517,"korean"
20520,"korean"
20527,"korean"
20530,"korean"
20532,"korean"
20534,"korean"
20538,"korean"
20539,"korean"
20541,"korean"
20551,"korean"
20560,"korean"
20569,"korean"
20571,"korean"
20578,"korean"
20579,"korean"
20587,"korean"
20589,"korean"
20598,"korean"
20600,"korean"
20602,"korean"
20607,"korean"
20611,"korean"
20615,"korean"
20617,"korean"
20624,"korean"
20631,"korean"
20639,"korean"
20640,"korean"
20643,"korean"
20645,"korean"
20647,"korean"
20662,"korean"
20664,"korean"
20669,"korean"
20676,"korean"
20696,"korean"
20700,"korean"
20701,"korean"
20708,"korean"
20722,"korean"
20724,"brazilian"
20727,"korean"
20729,"korean"
20732,"korean"
20735,"korean"
20736,"korean"
20742,"korean"
20743,"korean"
20747,"korean"
20749,"korean"
20754,"korean"
20756,"korean"
20760,"korean"
20762,"korean"
20767,"korean"
20785,"korean"
20788,"korean"
20793,"korean"
20795,"korean"
20798,"korean"
20805,"korean"
20810,"korean"
20813,"korean"
20814,"korean"
20817,"korean"
20823,"korean"
20827,"korean"
20841,"korean"
20842,"korean"
20843,"korean"
20850,"korean"
20855,"korean"
20859,"brazilian"
20860,"korean"
20862,"korean"
20872,"korean"
20873,"korean"
20875,"brazilian"
20878,"korean"
20880,"korean"
20881,"korean"
20889,"korean"
20894,"korean"
20897,"korean"
20904,"korean"
20910,"korean"
20915,"korean"
20917,"korean"
20924,"korean"
20929,"korean"
20931,"korean"
20932,"korean"
20936,"korean"
20939,"korean"
20940,"korean"
20953,"korean"
20960,"korean"
20962,"korean"
20964,"korean"
20982,"korean"
20984,"brazilian"
20985,"korean"
20995,"korean"
20998,"korean"
20999,"korean"
21016,"korean"
21017,"korean"
21027,"korean"
21028,"korean"
21031,"korean"
21033,"korean"
21042,"korean"
21043,"korean"
21053,"korean"
21054,"korean"
21059,"korean"
21066,"korean"
21071,"korean"
21085,"korean"
21086,"korean"
21089,"korean"
21090,"korean"
21094,"korean"
21113,"korean"
21117,"brazilian"
21134,"korean"
21141,"korean"
21143,"korean"
21149,"korean"
21153,"korean"
21159,"korean"
21161,"korean"
21166,"korean"
21177,"korean"
21180,"korean"
21181,"korean"
21187,"korean"
21195,"korean"
21200,"korean"
21202,"korean"
21210,"korean"
21212,"korean"
21227,"korean"
21229,"korean"
21232,"korean"
21238,"korean"
21240,"korean"
21241,"korean"
21242,"korean"
21249,"korean"
21253,"korean"
21255,"korean"
21259,"korean"
21262,"korean"
21265,"korean"
21288,"korean"
21296,"korean"
21300,"korean"
21302,"korean"
21308,"korean"
21311,"korean"
21312,"korean"
21316,"korean"
21318,"korean"
21324,"korean"
21332,"korean"
21339,"korean"
21341,"korean"
21344,"korean"
21361,"korean"
21362,"korean"
21381,"korean"
21389,"korean"
21397,"korean"
21399,"korean"
21401,"korean"
21403,"korean"
21404,"korean"
21408,"korean"
21409,"korean"
21410,"korean"
21414,"korean"
21417,"korean"
21419,"korean"
21430,"korean"
21436,"korean"
21437,"korean"
21440,"korean"
21441,"korean"
21443,"korean"
21455,"korean"
21471,"korean"
21477,"korean"
21487,"korean"
21490,"korean"
21498,"korean"
21501,"korean"
21507,"korean"
21511,"korean"
21515,"korean"
21519,"korean"
21524,"korean"
21527,"korean"
21537,"korean"
21551,"korean"
21552,"korean"
21554,"korean"
21558,"korean"
21567,"korean"
21569,"korean"
21571,"korean"
21574,"korean"
21579,"korean"
21580,"korean"
21582,"korean"
21584,"korean"
21591,"korean"
21593,"korean"
21599,"korean"
21611,"brazilian"
21612,"korean"
21618,"korean"
21625,"korean"
21629,"korean"
21635,"korean"
21637,"korean"
21646,"korean"
21647,"korean"
21656,"korean"
21658,"korean"
21665,"korean"
21666,"korean"
21671,"korean"
21677,"korean"
21679,"korean"
21680,"korean"
21681,"korean"
21682,"korean"
21683,"korean"
21688,"korean"
21696,"korean"
21702,"korean"
21704,"korean"
21709,"korean"
21720,"korean"
21724,"korean"
21732,"korean"
21737,"korean"
21740,"brazilian"
21749,"korean"
21750,"korean"
21752,"korean"
21753,"korean"
21756,"korean"
21757,"korean"
21771,"korean"
21774,"korean"
21775,"korean"
21779,"korean"
21783,"korean"
21785,"korean"
21791,"korean"
21792,"korean"
21793,"korean"
21798,"korean"
21800,"korean"
21805,"korean"
21811,"korean"
21818,"korean"
21825,"korean"
21828,"korean"
21840,"korean"
21842,"korean"
21846,"korean"
21848,"korean"
21852,"korean"
21864,"korean"
21865,"korean"
21866,"korean"
21875,"korean"
21876,"korean"
21879,"korean"
21890,"korean"
21891,"korean"
21892,"korean"
21894,"korean"
21905,"korean"
21906,"korean"
21909,"korean"
21925,"korean"
21926,"korean"
21934,"korean"
21936,"korean"
21939,"korean"
21953,"korean"
21960,"korean"
21967,"korean"
21974,"korean"
21975,"korean"
21988,"korean"
21994,"korean"
21995,"korean"
22003,"korean"
22004,"korean"
22022,"korean"
22025,"korean"
22028,"korean"
22031,"korean"
22035,"korean"
22037,"korean"
22048,"korean"
22052,"korean"
22053,"korean"
22064,"korean"
22066,"korean"
22070,"korean"
22079,"korean"
22088,"korean"
22089,"korean"
22094,"korean"
22098,"korean"
22100,"korean"
22105,"korean"
22107,"brazilian"
22108,"korean"
22114,"korean"
22116,"korean"
22118,"korean"
22124,"korean"
22129,"korean"
22140,"korean"
22141,"korean"
22159,"korean"
22160,"korean"
22164,"korean"
22165,"korean"
22169,"korean"
22178,"korean"
22179,"korean"
22184,"korean"
22193,"korean"
22202,"korean"
22207,"korean"
22214,"korean"
22220,"korean"
22221,"korean"
22222,"korean"
22226,"korean"
22228,"korean"
22232,"korean"
22233,"korean"
22234,"korean"
22235,"korean"
22243,"korean"
22254,"korean"
22255,"korean"
22261,"brazilian"
22264,"korean"
22270,"korean"
22273,"korean"
22276,"korean"
22278,"korean"
22283,"korean"
22285,"korean"
22289,"korean"
22290,"korean"
22295,"korean"
22311,"korean"
22313,"korean"
22324,"korean"
22326,"korean"
22331,"korean"
22338,"korean"
22339,"korean"
22340,"korean"
22344,"korean"
22347,"korean"
22349,"korean"
22351,"brazilian"
22353,"korean"
22358,"korean"
22363,"brazilian"
22369,"korean"
22380,"korean"
22381,"korean"
22382,"korean"
22383,"korean"
22385,"korean"
22391,"korean"
22396,"korean"
22402,"korean"
22403,"korean"
22404,"korean"
22410,"korean"
22414,"korean"
22419,"korean"
22422,"brazilian"
22428,"korean"
22430,"korean"
22433,"korean"
22436,"korean"
22437,"korean"
22441,"korean"
22443,"korean"
22449,"korean"
22458,"korean"
22469,"korean"
22474,"korean"
22475,"korean"
22485,"korean"
22487,"korean"
22489,"korean"
22491,"korean"
22494,"korean"
22498,"brazilian"
22499,"korean"
22501,"korean"
22506,"korean"
22516,"korean"
22528,"korean"
22530,"korean"
22532,"korean"
22538,"korean"
22539,"korean"
22540,"korean"
22546,"korean"
22551,"korean"
22562,"korean"
22563,"korean"
22564,"korean"
22575,"korean"
22576,"korean"
22580,"korean"
22582,"korean"
22586,"korean"
22591,"korean"
22595,"korean"
22597,"korean"
22599,"korean"
22600,"korean"
22604,"korean"
22609,"korean"
22621,"korean"
22622,"korean"
22624,"korean"
22628,"korean"
22632,"korean"
22637,"korean"
22638,"korean"
22642,"korean"
22645,"korean"
22651,"korean"
22653,"korean"
22656,"korean"
22659,"korean"
22666,"korean"
22669,"korean"
22670,"korean"
22681,"korean"
22683,"korean"
22693,"korean"
22707,"korean"
22711,"korean"
22716,"korean"
22722,"korean"
22725,"korean"
22731,"korean"
22733,"brazilian"
22734,"korean"
22741,"korean"
22751,"korean"
22752,"korean"
22758,"korean"
22762,"korean"
22774,"korean"
22797,"korean"
22800,"korean"
22802,"korean"
22803,"korean"
22814,"korean"
22820,"korean"
22824,"korean"
22826,"korean"
22828,"korean"
22836,"korean"
22845,"korean"
22848,"korean"
22857,"korean"
22858,"korean"
22860,"korean"
22861,"brazilian"
22864,"korean"
22866,"korean"
22873,"korean"
22877,"korean"
22880,"korean"
22885,"korean"
22886,"korean"
22889,"brazilian"
22891,"korean"
22895,"korean"
22896,"korean"
22897,"korean"
22900,"korean"
22914,"korean"
22917,"korean"
22919,"korean"
22925,"korean"
22932,"korean"
22933,"korean"
22935,"korean"
22947,"brazilian"
22951,"korean"
22957,"korean"
22964,"korean"
22967,"korean"
22969,"korean"
22978,"korean"
22979,"korean"
22982,"korean"
22988,"korean"
22989,"korean"
22993,"korean"
22994,"korean"
22999,"korean"
23003,"korean"
23005,"korean"
23006,"korean"
23008,"korean"
23010,"korean"
23012,"korean"
23013,"korean"
23014,"korean"
23018,"korean"
23020,"korean"
23021,"korean"
23025,"korean"
23027,"korean"
23028,"korean"
23031,"korean"
23033,"korean"
23038,"korean"
23039,"korean"
23040,"brazilian"
23043,"korean"
23045,"brazilian"
23046,"korean"
23054,"korean"
23059,"korean"
23067,"korean"
23070,"korean"
23079,"korean"
23080,"korean"
23088,"korean"
23089,"korean"
23094,"korean"
23098,"korean"
23099,"korean"
23106,"korean"
23108,"korean"
23114,"korean"
23119,"korean"
23120,"korean"
23127,"korean"
23130,"korean"
23135,"korean"
23140,"korean"
23150,"korean"
23158,"korean"
23160,"korean"
23173,"korean"
23188,"korean"
23190,"korean"
23196,"korean"
23205,"korean"
23211,"korean"
23236,"korean"
23239,"korean"
23242,"korean"
23247,"korean"
23249,"korean"
23257,"korean"
23264,"korean"
23265,"korean"
23267,"korean"
23268,"korean"
23269,"brazilian"
23270,"korean"
23271,"korean"
23273,"korean"
23274,"korean"
23280,"korean"
23285,"korean"
23288,"korean"
23296,"brazilian"
23306,"korean"
23309,"korean"
23315,"korean"
23318,"korean"
23320,"korean"
23323,"korean"
23328,"korean"
23340,"korean"
23341,"korean"
23352,"korean"
23354,"korean"
23355,"korean"
23356,"korean"
23362,"korean"
23363,"korean"
23374,"korean"
23376,"korean"
23382,"korean"
23386,"korean"
23388,"korean"
23394,"korean"
23403,"korean"
23407,"korean"
23409,"korean"
23410,"korean"
23411,"korean"
23416,"korean"
23417,"korean"
23419,"korean"
23423,"korean"
23424,"korean"
23431,"korean"
23435,"korean"
23439,"korean"
23440,"korean"
23441,"korean"
23443,"korean"
23444,"korean"
23447,"brazilian"
23450,"korean"
23456,"korean"
23459,"korean"
23465,"korean"
23471,"korean"
23472,"korean"
23475,"korean"
23487,"korean"
23489,"korean"
23490,"korean"
23496,"korean"
23498,"korean"
23501,"korean"
23507,"korean"
23510,"korean"
23525,"korean"
23532,"korean"
23535,"korean"
23540,"korean"
23562,"korean"
23565,"korean"
23572,"korean"
23574,"korean"
23577,"korean"
23579,"korean"
23581,"korean"
23586,"korean"
23589,"korean"
23595,"korean"
23604,"korean"
23614,"korean"
23616,"brazilian"
23638,"korean"
23650,"korean"
23665,"korean"
23677,"korean"
23684,"korean"
23687,"korean"
23692,"korean"
23694,"korean"
23696,"korean"
23698,"korean"
23713,"korean"
23716,"korean"
23732,"korean"
23742,"korean"
23743,"korean"
23757,"korean"
23762,"korean"
23776,"korean"
23778,"korean"
23779,"korean"
23783,"korean"
23793,"korean"
23798,"korean"
23799,"korean"
23801,"korean"
23804,"korean"
23806,"korean"
23808,"korean"
23809,"korean"
23812,"korean"
23813,"korean"
23818,"korean"
23823,"korean"
23825,"korean"
23826,"korean"
23828,"korean"
23832,"korean"
23833,"korean"
23836,"korean"
23845,"korean"
23851,"korean"
23852,"korean"
23854,"korean"
23856,"korean"
23867,"korean"
23870,"korean"
23871,"korean"
23873,"korean"
23878,"korean"
23879,"korean"
23884,"korean"
23886,"korean"
23893,"korean"
23894,"korean"
23900,"korean"
23904,"korean"
23905,"korean"
23908,"korean"
23909,"korean"
23912,"korean"
23913,"korean"
23916,"korean"
23919,"korean"
23920,"korean"
23924,"brazilian"
23937,"korean"
23947,"korean"
23962,"korean"
23975,"korean"
23979,"korean"
23982,"korean"
24004,"korean"
24014,"korean"
24015,"korean"
24025,"brazilian"
24035,"korean"
24037,"korean"
24040,"korean"
24046,"korean"
24051,"korean"
24053,"korean"
24060,"korean"
24067,"korean"
24073,"korean"
24075,"korean"
24087,"korean"
24090,"korean"
24091,"korean"
24095,"korean"
24098,"korean"
24105,"korean"
24107,"korean"
24116,"korean"
24128,"korean"
24129,"korean"
24130,"korean"
24135,"korean"
24136,"korean"
24141,"korean"
24155,"korean"
24156,"korean"
24159,"korean"
24160,"brazilian"
24167,"korean"
24169,"korean"
24173,"korean"
24174,"brazilian"
24175,"korean"
24177,"korean"
24182,"korean"
24184,"korean"
24191,"korean"
24193,"korean"
24203,"korean"
24204,"korean"
24211,"korean"
24214,"korean"
24217,"korean"
24221,"korean"
24226,"korean"
24228,"korean"
24236,"korean"
24240,"korean"
24243,"korean"
24249,"korean"
24250,"korean"
24251,"korean"
24256,"korean"
24261,"korean"
24265,"korean"
24269,"korean"
24270,"korean"
24281,"korean"
24287,"korean"
24289,"korean"
24306,"korean"
24320,"korean"
24321,"korean"
24326,"korean"
24328,"brazilian"
24329,"korean"
24331,"korean"
24333,"korean"
24334,"korean"
24335,"korean"
24337,"korean"
24343,"korean"
24354,"korean"
24362,"korean"
24364,"korean"
24368,"korean"
24373,"korean"
24381,"korean"
24382,"korean"
24399,"korean"
24406,"korean"
24409,"korean"
24413,"korean"
24416,"korean"
24425,"korean"
24426,"korean"
24428,"korean"
24429,"korean"
24430,"korean"
24432,"korean"
24433,"korean"
24435,"korean"
24453,"korean"
24454,"korean"
24466,"korean"
24468,"korean"
24483,"korean"
24490,"korean"
24499,"korean"
24501,"korean"
24503,"korean"
24507,"korean"
24508,"korean"
24510,"korean"
24512,"korean"
24522,"korean"
24523,"korean"
24526,"korean"
24528,"korean"
24539,"korean"
24543,"korean"
24548,"korean"
24566,"korean"
24569,"korean"
24570,"korean"
24573,"korean"
24579,"korean"
24586,"korean"
24605,"korean"
24611,"korean"
24613,"korean"
24614,"korean"
24615,"korean"
24627,"korean"
24631,"korean"
24632,"korean"
24634,"korean"
24641,"korean"
24644,"korean"
24651,"korean"
24652,"korean"
24655,"korean"
24666,"korean"
24667,"korean"
24668,"korean"
24669,"korean"
24672,"korean"
24681,"korean"
24686,"korean"
24695,"korean"
24708,"korean"
24709,"korean"
24711,"korean"
24714,"korean"
24716,"korean"
24718,"korean"
24719,"korean"
24731,"korean"
24732,"korean"
24737,"korean"
24741,"korean"
24743,"brazilian"
24748,"korean"
24765,"korean"
24772,"korean"
24784,"korean"
24786,"brazilian"
24792,"korean"
24795,"korean"
24798,"korean"
24806,"korean"
24816,"korean"
24821,"korean"
24835,"brazilian"
24859,"korean"
24861,"korean"
24865,"korean"
24871,"brazilian"
24872,"korean"
24876,"korean"
24878,"korean"
24880,"korean"
24881,"korean"
24882,"korean"
24883,"brazilian"
24885,"korean"
24887,"korean"
24892,"korean"
24894,"korean"
24899,"korean"
24905,"korean"
24906,"korean"
24909,"korean"
24915,"korean"
24917,"korean"
24919,"korean"
24921,"korean"
24924,"korean"
24927,"brazilian"
24932,"korean"
24933,"korean"
24939,"korean"
24945,"korean"
24949,"korean"
24952,"korean"
24955,"korean"
24957,"korean"
24967,"korean"
24972,"korean"
24973,"korean"
24979,"korean"
24981,"korean"
24983,"korean"
24984,"korean"
24985,"korean"
24990,"korean"
24993,"korean"
24997,"korean"
25007,"korean"
25010,"korean"
25018,"korean"
25020,"korean"
25028,"korean"
25043,"korean"
25050,"korean"
25059,"korean"
25077,"korean"
25078,"korean"
25084,"korean"
25085,"korean"
25094,"korean"
25095,"korean"
25097,"korean"
25100,"korean"
25101,"korean"
25107,"korean"
25113,"korean"
25115,"korean"
25132,"korean"
25137,"korean"
25138,"korean"
25142,"korean"
25169,"korean"
25173,"korean"
25176,"korean"
25186,"korean"
25198,"korean"
25205,"korean"
25212,"korean"
25233,"korean"
25235,"korean"
25237,"korean"
25244,"korean"
25246,"korean"
25254,"korean"
25258,"korean"
25262,"korean"
25267,"korean"
25273,"korean"
25281,"korean"
25287,"korean"
25289,"korean"
25292,"korean"
25293,"korean"
25303,"korean"
25306,"korean"
25311,"korean"
25321,"korean"
25332,"korean"
25348,"korean"
25351,"korean"
25371,"korean"
25378,"korean"
25381,"korean"
25386,"korean"
25387,"korean"
25388,"korean"
25391,"korean"
25404,"korean"
25407,"korean"
25409,"korean"
25411,"korean"
25412,"korean"
25416,"korean"
25429,"korean"
25430,"korean"
25439,"korean"
25451,"korean"
25461,"korean"
25472,"korean"
25477,"korean"
25484,"korean"
25492,"korean"
25496,"korean"
25500,"korean"
25505,"korean"
25509,"korean"
25511,"korean"
25518,"korean"
25524,"korean"
25529,"korean"
25531,"korean"
25544,"korean"
25551,"korean"
25554,"korean"
25558,"korean"
25559,"korean"
25560,"korean"
25563,"korean"
25569,"korean"
25575,"korean"
25577,"korean"
25578,"korean"
25581,"korean"
25583,"korean"
25586,"korean"
25590,"korean"
25591,"korean"
25598,"korean"
25604,"korean"
25606,"korean"
25610,"korean"
25613,"korean"
25617,"korean"
25622,"korean"
25626,"brazilian"
25633,"korean"
25636,"korean"
25639,"korean"
25643,"korean"
25649,"korean"
25654,"korean"
25657,"korean"
25666,"korean"
25669,"korean"
25673,"korean"
25679,"korean"
25684,"korean"
25686,"korean"
25690,"korean"
25694,"korean"
25696,"korean"
25698,"korean"
25699,"korean"
25701,"korean"
25703,"korean"
25705,"korean"
25706,"korean"
25711,"korean"
25721,"korean"
25722,"korean"
25728,"korean"
25730,"korean"
25731,"korean"
25732,"korean"
25735,"korean"
25736,"korean"
25745,"korean"
25747,"korean"
25749,"korean"
25753,"korean"
25754,"korean"
25756,"korean"
25767,"korean"
25777,"korean"
25778,"korean"
25779,"korean"
25790,"korean"
25799,"korean"
25802,"korean"
25806,"korean"
25807,"korean"
25815,"korean"
25821,"korean"
25833,"korean"
25840,"korean"
25844,"korean"
25846,"korean"
25849,"korean"
25850,"korean"
25853,"korean"
25872,"korean"
25873,"korean"
25876,"korean"
25882,"korean"
25889,"korean"
25895,"korean"
25896,"brazilian"
25901,"korean"
25907,"brazilian"
25913,"korean"
25914,"korean"
25918,"korean"
25919,"korean"
25926,"korean"
25930,"korean"
25932,"korean"
25933,"korean"
25936,"korean"
25937,"korean"
25941,"korean"
25946,"korean"
25948,"korean"
25963,"korean"
25975,"korean"
25977,"korean"
25978,"korean"
25981,"korean"
25982,"korean"
25987,"korean"
25990,"korean"
25992,"korean"
